epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1727343342722,2024-09-26T12.35.42.722,33.880,0.179,-0.103,0.952
1727343342742,2024-09-26T12.35.42.742,33.900,0.197,-0.146,0.930
1727343342762,2024-09-26T12.35.42.762,33.920,0.435,-0.222,1.004
1727343342782,2024-09-26T12.35.42.782,33.940,0.422,-0.182,1.025
1727343342802,2024-09-26T12.35.42.802,33.960,0.336,-0.137,1.016
1727343342822,2024-09-26T12.35.42.822,33.980,0.298,-0.144,0.987
1727343342842,2024-09-26T12.35.42.842,34.000,0.312,-0.158,0.970
1727343342862,2024-09-26T12.35.42.862,34.020,0.341,-0.128,0.949
1727343342882,2024-09-26T12.35.42.882,34.040,0.249,-0.109,0.988
1727343342902,2024-09-26T12.35.42.902,34.060,0.231,-0.116,1.013
1727343342922,2024-09-26T12.35.42.922,34.080,0.206,-0.115,0.970
1727343342942,2024-09-26T12.35.42.942,34.100,0.229,-0.112,0.928
1727343342962,2024-09-26T12.35.42.962,34.120,0.274,-0.107,0.953
1727343342982,2024-09-26T12.35.42.982,34.140,0.312,-0.126,1.003
1727343343002,2024-09-26T12.35.43.002,34.160,0.285,-0.139,0.993
1727343343022,2024-09-26T12.35.43.022,34.180,0.275,-0.139,0.953
1727343343042,2024-09-26T12.35.43.042,34.200,0.312,-0.145,0.926
1727343343062,2024-09-26T12.35.43.062,34.220,0.347,-0.154,0.965
1727343343082,2024-09-26T12.35.43.082,34.240,0.302,-0.165,0.995
1727343343102,2024-09-26T12.35.43.102,34.260,0.301,-0.149,0.979
1727343343122,2024-09-26T12.35.43.122,34.280,0.328,-0.165,0.971
1727343343142,2024-09-26T12.35.43.142,34.300,0.341,-0.185,0.978
1727343343162,2024-09-26T12.35.43.162,34.320,0.298,-0.159,0.993
1727343343182,2024-09-26T12.35.43.182,34.340,0.248,-0.126,1.002
1727343343202,2024-09-26T12.35.43.202,34.360,0.218,-0.150,1.017
1727343343222,2024-09-26T12.35.43.222,34.380,0.232,-0.167,0.970
1727343343242,2024-09-26T12.35.43.242,34.400,0.232,-0.129,0.960
1727343343262,2024-09-26T12.35.43.262,34.420,0.173,-0.110,0.960
1727343343282,2024-09-26T12.35.43.282,34.440,0.175,-0.114,0.964
1727343343302,2024-09-26T12.35.43.302,34.460,0.176,-0.122,0.931
1727343343322,2024-09-26T12.35.43.322,34.480,0.210,-0.103,0.878
1727343343342,2024-09-26T12.35.43.342,34.500,0.298,-0.076,0.856
1727343343362,2024-09-26T12.35.43.362,34.520,0.394,-0.101,0.873
1727343343382,2024-09-26T12.35.43.382,34.540,0.271,-0.123,0.849
1727343343402,2024-09-26T12.35.43.402,34.560,0.168,-0.084,0.794
1727343343422,2024-09-26T12.35.43.422,34.580,0.228,-0.047,0.855
1727343343442,2024-09-26T12.35.43.442,34.600,0.146,-0.061,0.912
1727343343462,2024-09-26T12.35.43.462,34.620,0.127,-0.066,0.887
1727343343482,2024-09-26T12.35.43.482,34.640,0.045,-0.048,0.890
1727343343502,2024-09-26T12.35.43.502,34.660,-0.005,-0.060,0.950
1727343343522,2024-09-26T12.35.43.522,34.680,0.042,-0.086,1.008
1727343343542,2024-09-26T12.35.43.542,34.700,-0.016,-0.092,0.974
1727343343562,2024-09-26T12.35.43.562,34.720,-0.016,-0.086,0.949
1727343343582,2024-09-26T12.35.43.582,34.740,-0.049,-0.107,0.967
1727343343602,2024-09-26T12.35.43.602,34.760,-0.024,-0.129,0.996
1727343343622,2024-09-26T12.35.43.622,34.780,-0.025,-0.158,0.985
1727343343642,2024-09-26T12.35.43.642,34.800,-0.052,-0.131,0.964
1727343343662,2024-09-26T12.35.43.662,34.820,-0.009,-0.148,0.975
1727343343682,2024-09-26T12.35.43.682,34.840,-0.027,-0.175,1.005
1727343343702,2024-09-26T12.35.43.702,34.860,-0.078,-0.171,1.027
1727343343722,2024-09-26T12.35.43.722,34.880,-0.091,-0.151,1.021
1727343343742,2024-09-26T12.35.43.742,34.900,-0.107,-0.142,1.007
1727343343762,2024-09-26T12.35.43.762,34.920,-0.046,-0.143,1.011
1727343343782,2024-09-26T12.35.43.782,34.940,0.027,-0.138,1.016
1727343343802,2024-09-26T12.35.43.802,34.960,-0.000,-0.133,0.971
1727343343822,2024-09-26T12.35.43.822,34.980,0.003,-0.112,0.937
1727343343842,2024-09-26T12.35.43.842,35.000,-0.003,-0.117,0.925
1727343343862,2024-09-26T12.35.43.862,35.020,-0.028,-0.122,1.000
1727343343882,2024-09-26T12.35.43.882,35.040,-0.007,-0.130,1.067
1727343343902,2024-09-26T12.35.43.902,35.060,-0.054,-0.085,1.011
1727343343922,2024-09-26T12.35.43.922,35.080,-0.120,-0.091,0.936
1727343343942,2024-09-26T12.35.43.942,35.100,-0.001,-0.108,0.935
1727343343962,2024-09-26T12.35.43.962,35.120,0.147,-0.120,1.010
1727343343982,2024-09-26T12.35.43.982,35.140,0.079,-0.099,1.047
1727343344002,2024-09-26T12.35.44.002,35.160,0.048,-0.078,0.992
1727343344022,2024-09-26T12.35.44.022,35.180,-0.003,-0.074,0.933
1727343344042,2024-09-26T12.35.44.042,35.200,-0.058,-0.104,0.937
1727343344062,2024-09-26T12.35.44.062,35.220,-0.047,-0.110,0.974
1727343344082,2024-09-26T12.35.44.082,35.240,-0.089,-0.104,0.972
1727343344102,2024-09-26T12.35.44.102,35.260,-0.088,-0.106,0.953
1727343344122,2024-09-26T12.35.44.122,35.280,-0.089,-0.101,0.940
1727343344142,2024-09-26T12.35.44.142,35.300,-0.115,-0.098,0.935
1727343344162,2024-09-26T12.35.44.162,35.320,-0.190,-0.085,0.916
1727343344182,2024-09-26T12.35.44.182,35.340,-0.240,-0.066,0.838
1727343344202,2024-09-26T12.35.44.202,35.360,-0.235,-0.075,0.800
1727343344222,2024-09-26T12.35.44.222,35.380,-0.100,-0.163,0.928
1727343344242,2024-09-26T12.35.44.242,35.400,-0.039,-0.200,1.086
1727343344262,2024-09-26T12.35.44.262,35.420,-0.052,-0.173,1.132
1727343344282,2024-09-26T12.35.44.282,35.440,-0.088,-0.161,0.994
1727343344302,2024-09-26T12.35.44.302,35.460,-0.193,-0.214,0.901
1727343344322,2024-09-26T12.35.44.322,35.480,-0.146,-0.336,1.021
1727343344342,2024-09-26T12.35.44.342,35.500,-0.019,-0.389,1.182
1727343344362,2024-09-26T12.35.44.362,35.520,-0.077,-0.361,1.127
1727343344382,2024-09-26T12.35.44.382,35.540,-0.039,-0.377,0.992
1727343344402,2024-09-26T12.35.44.402,35.560,-0.042,-0.351,0.959
1727343344422,2024-09-26T12.35.44.422,35.580,0.087,-0.331,1.063
1727343344442,2024-09-26T12.35.44.442,35.600,0.226,-0.309,1.100
1727343344462,2024-09-26T12.35.44.462,35.620,0.170,-0.257,0.989
1727343344482,2024-09-26T12.35.44.482,35.640,0.081,-0.233,0.870
1727343344502,2024-09-26T12.35.44.502,35.660,0.178,-0.239,0.871
1727343344522,2024-09-26T12.35.44.522,35.680,0.250,-0.211,0.938
1727343344542,2024-09-26T12.35.44.542,35.700,0.233,-0.180,0.913
1727343344562,2024-09-26T12.35.44.562,35.720,0.201,-0.188,0.805
1727343344582,2024-09-26T12.35.44.582,35.740,0.133,-0.187,0.757
1727343344602,2024-09-26T12.35.44.602,35.760,0.294,-0.155,0.805
1727343344622,2024-09-26T12.35.44.622,35.780,0.307,-0.127,0.835
1727343344642,2024-09-26T12.35.44.642,35.800,0.209,-0.116,0.749
1727343344662,2024-09-26T12.35.44.662,35.820,0.084,-0.136,0.721
1727343344682,2024-09-26T12.35.44.682,35.840,0.194,-0.164,0.729
1727343344702,2024-09-26T12.35.44.702,35.860,0.164,-0.154,0.865
1727343344722,2024-09-26T12.35.44.722,35.880,0.122,-0.237,0.940
1727343344742,2024-09-26T12.35.44.742,35.900,0.166,-0.276,0.887
1727343344762,2024-09-26T12.35.44.762,35.920,0.173,-0.310,0.913
1727343344782,2024-09-26T12.35.44.782,35.940,0.250,-0.372,1.039
1727343344802,2024-09-26T12.35.44.802,35.960,0.233,-0.347,1.101
1727343344822,2024-09-26T12.35.44.822,35.980,0.229,-0.342,1.062
1727343344842,2024-09-26T12.35.44.842,36.000,0.281,-0.363,1.028
1727343344862,2024-09-26T12.35.44.862,36.020,0.290,-0.335,1.019
1727343344882,2024-09-26T12.35.44.882,36.040,0.279,-0.296,1.054
1727343344902,2024-09-26T12.35.44.902,36.060,0.295,-0.294,1.043
1727343344922,2024-09-26T12.35.44.922,36.080,0.255,-0.254,0.998
1727343344942,2024-09-26T12.35.44.942,36.100,0.229,-0.204,0.974
1727343344962,2024-09-26T12.35.44.962,36.120,0.236,-0.184,0.977
1727343344982,2024-09-26T12.35.44.982,36.140,0.213,-0.181,1.008
1727343345002,2024-09-26T12.35.45.002,36.160,0.179,-0.196,1.021
1727343345022,2024-09-26T12.35.45.022,36.180,0.207,-0.200,0.989
1727343345042,2024-09-26T12.35.45.042,36.200,0.199,-0.195,0.974
1727343345062,2024-09-26T12.35.45.062,36.220,0.242,-0.195,0.993
1727343345082,2024-09-26T12.35.45.082,36.240,0.248,-0.206,1.031
1727343345102,2024-09-26T12.35.45.102,36.260,0.280,-0.228,1.017
1727343345122,2024-09-26T12.35.45.122,36.280,0.309,-0.237,0.978
1727343345142,2024-09-26T12.35.45.142,36.300,0.254,-0.198,0.955
1727343345162,2024-09-26T12.35.45.162,36.320,0.273,-0.202,0.990
1727343345182,2024-09-26T12.35.45.182,36.340,0.341,-0.225,0.985
1727343345202,2024-09-26T12.35.45.202,36.360,0.295,-0.221,0.962
1727343345222,2024-09-26T12.35.45.222,36.380,0.226,-0.200,0.941
1727343345242,2024-09-26T12.35.45.242,36.400,0.201,-0.198,0.935
1727343345262,2024-09-26T12.35.45.262,36.420,0.250,-0.206,0.919
1727343345282,2024-09-26T12.35.45.282,36.440,0.303,-0.194,0.868
1727343345302,2024-09-26T12.35.45.302,36.460,0.252,-0.181,0.885
1727343345322,2024-09-26T12.35.45.322,36.480,0.189,-0.164,0.843
1727343345342,2024-09-26T12.35.45.342,36.500,0.220,-0.129,0.781
1727343345362,2024-09-26T12.35.45.362,36.520,0.244,-0.143,0.791
1727343345382,2024-09-26T12.35.45.382,36.540,0.274,-0.144,0.898
1727343345402,2024-09-26T12.35.45.402,36.560,0.208,-0.194,0.974
1727343345422,2024-09-26T12.35.45.422,36.580,0.174,-0.220,0.925
1727343345442,2024-09-26T12.35.45.442,36.600,0.147,-0.231,0.919
1727343345462,2024-09-26T12.35.45.462,36.620,0.170,-0.253,1.013
1727343345482,2024-09-26T12.35.45.482,36.640,0.205,-0.260,1.079
1727343345502,2024-09-26T12.35.45.502,36.660,0.248,-0.277,1.030
1727343345522,2024-09-26T12.35.45.522,36.680,0.165,-0.283,0.947
1727343345542,2024-09-26T12.35.45.542,36.700,0.104,-0.285,0.993
1727343345562,2024-09-26T12.35.45.562,36.720,0.079,-0.287,1.033
1727343345582,2024-09-26T12.35.45.582,36.740,0.094,-0.258,0.975
1727343345602,2024-09-26T12.35.45.602,36.760,0.048,-0.266,0.938
1727343345622,2024-09-26T12.35.45.622,36.780,-0.040,-0.267,0.962
1727343345642,2024-09-26T12.35.45.642,36.800,-0.086,-0.267,1.011
1727343345662,2024-09-26T12.35.45.662,36.820,-0.162,-0.225,0.981
1727343345682,2024-09-26T12.35.45.682,36.840,-0.150,-0.176,0.936
1727343345702,2024-09-26T12.35.45.702,36.860,-0.109,-0.182,0.946
1727343345722,2024-09-26T12.35.45.722,36.880,-0.041,-0.168,0.935
1727343345742,2024-09-26T12.35.45.742,36.900,-0.056,-0.148,0.869
1727343345762,2024-09-26T12.35.45.762,36.920,-0.074,-0.129,0.854
1727343345782,2024-09-26T12.35.45.782,36.940,0.019,-0.155,0.889
1727343345802,2024-09-26T12.35.45.802,36.960,0.238,-0.224,0.944
1727343345822,2024-09-26T12.35.45.822,36.980,0.091,-0.175,0.981
1727343345842,2024-09-26T12.35.45.842,37.000,0.004,-0.132,0.935
1727343345862,2024-09-26T12.35.45.862,37.020,0.101,-0.160,0.890
1727343345882,2024-09-26T12.35.45.882,37.040,0.105,-0.191,0.923
1727343345902,2024-09-26T12.35.45.902,37.060,0.083,-0.181,0.957
1727343345922,2024-09-26T12.35.45.922,37.080,-0.021,-0.149,0.974
1727343345942,2024-09-26T12.35.45.942,37.100,-0.052,-0.127,0.943
1727343345962,2024-09-26T12.35.45.962,37.120,-0.050,-0.119,0.908
1727343345982,2024-09-26T12.35.45.982,37.140,-0.021,-0.118,0.922
1727343346002,2024-09-26T12.35.46.002,37.160,-0.008,-0.133,0.945
1727343346022,2024-09-26T12.35.46.022,37.180,-0.036,-0.135,0.963
1727343346042,2024-09-26T12.35.46.042,37.200,-0.008,-0.163,1.044
1727343346062,2024-09-26T12.35.46.062,37.220,-0.005,-0.190,1.061
1727343346082,2024-09-26T12.35.46.082,37.240,-0.093,-0.197,1.057
1727343346102,2024-09-26T12.35.46.102,37.260,-0.105,-0.202,1.090
1727343346122,2024-09-26T12.35.46.122,37.280,-0.087,-0.188,1.098
1727343346142,2024-09-26T12.35.46.142,37.300,-0.133,-0.162,1.099
1727343346162,2024-09-26T12.35.46.162,37.320,-0.092,-0.154,1.049
1727343346182,2024-09-26T12.35.46.182,37.340,-0.102,-0.150,1.018
1727343346202,2024-09-26T12.35.46.202,37.360,-0.044,-0.171,1.020
1727343346222,2024-09-26T12.35.46.222,37.380,-0.020,-0.170,1.022
1727343346242,2024-09-26T12.35.46.242,37.400,-0.084,-0.167,1.020
1727343346262,2024-09-26T12.35.46.262,37.420,-0.020,-0.170,0.979
1727343346282,2024-09-26T12.35.46.282,37.440,-0.013,-0.154,0.931
1727343346302,2024-09-26T12.35.46.302,37.460,-0.075,-0.152,0.881
1727343346322,2024-09-26T12.35.46.322,37.480,-0.105,-0.179,0.848
1727343346342,2024-09-26T12.35.46.342,37.500,-0.107,-0.192,0.841
1727343346362,2024-09-26T12.35.46.362,37.520,-0.016,-0.207,0.850
1727343346382,2024-09-26T12.35.46.382,37.540,0.120,-0.239,0.918
1727343346402,2024-09-26T12.35.46.402,37.560,0.024,-0.216,1.002
1727343346422,2024-09-26T12.35.46.422,37.580,0.120,-0.235,1.045
1727343346442,2024-09-26T12.35.46.442,37.600,0.223,-0.211,1.022
1727343346462,2024-09-26T12.35.46.462,37.620,0.202,-0.207,1.004
1727343346482,2024-09-26T12.35.46.482,37.640,0.220,-0.167,1.018
1727343346502,2024-09-26T12.35.46.502,37.660,0.155,-0.121,1.039
1727343346522,2024-09-26T12.35.46.522,37.680,0.101,-0.103,0.975
1727343346542,2024-09-26T12.35.46.542,37.700,0.066,-0.104,0.920
1727343346562,2024-09-26T12.35.46.562,37.720,0.143,-0.124,0.945
1727343346582,2024-09-26T12.35.46.582,37.740,0.180,-0.117,0.997
1727343346602,2024-09-26T12.35.46.602,37.760,0.160,-0.117,1.014
1727343346622,2024-09-26T12.35.46.622,37.780,0.097,-0.105,0.922
1727343346642,2024-09-26T12.35.46.642,37.800,0.030,-0.115,0.868
1727343346662,2024-09-26T12.35.46.662,37.820,0.151,-0.122,0.895
1727343346682,2024-09-26T12.35.46.682,37.840,0.088,-0.093,0.866
1727343346702,2024-09-26T12.35.46.702,37.860,0.025,-0.080,0.802
1727343346722,2024-09-26T12.35.46.722,37.880,0.031,-0.093,0.843
1727343346742,2024-09-26T12.35.46.742,37.900,0.044,-0.108,1.012
1727343346762,2024-09-26T12.35.46.762,37.920,0.147,-0.110,1.021
1727343346782,2024-09-26T12.35.46.782,37.940,0.198,-0.092,0.947
1727343346802,2024-09-26T12.35.46.802,37.960,0.142,-0.086,0.958
1727343346822,2024-09-26T12.35.46.822,37.980,0.183,-0.090,0.990
1727343346842,2024-09-26T12.35.46.842,38.000,0.173,-0.084,1.043
1727343346862,2024-09-26T12.35.46.862,38.020,0.224,-0.093,1.011
1727343346882,2024-09-26T12.35.46.882,38.040,0.215,-0.091,0.962
1727343346902,2024-09-26T12.35.46.902,38.060,0.161,-0.093,0.956
1727343346922,2024-09-26T12.35.46.922,38.080,0.191,-0.095,0.972
1727343346942,2024-09-26T12.35.46.942,38.100,0.220,-0.113,0.960
1727343346962,2024-09-26T12.35.46.962,38.120,0.229,-0.138,0.915
1727343346982,2024-09-26T12.35.46.982,38.140,0.187,-0.163,0.890
1727343347002,2024-09-26T12.35.47.002,38.160,0.146,-0.149,0.890
1727343347022,2024-09-26T12.35.47.022,38.180,0.198,-0.071,0.874
1727343347042,2024-09-26T12.35.47.042,38.200,0.236,-0.022,0.915
1727343347062,2024-09-26T12.35.47.062,38.220,0.235,0.011,0.963
1727343347082,2024-09-26T12.35.47.082,38.240,0.209,0.029,0.954
1727343347102,2024-09-26T12.35.47.102,38.260,0.275,0.015,0.953
1727343347122,2024-09-26T12.35.47.122,38.280,0.345,0.003,0.989
1727343347142,2024-09-26T12.35.47.142,38.300,0.380,-0.007,1.015
1727343347162,2024-09-26T12.35.47.162,38.320,0.333,0.022,0.986
1727343347182,2024-09-26T12.35.47.182,38.340,0.335,0.010,0.969
1727343347202,2024-09-26T12.35.47.202,38.360,0.365,0.006,0.954
1727343347222,2024-09-26T12.35.47.222,38.380,0.388,0.002,0.960
1727343347242,2024-09-26T12.35.47.242,38.400,0.314,0.009,0.952
1727343347262,2024-09-26T12.35.47.262,38.420,0.295,-0.005,0.943
1727343347282,2024-09-26T12.35.47.282,38.440,0.315,-0.022,0.927
1727343347302,2024-09-26T12.35.47.302,38.460,0.318,-0.045,0.921
1727343347322,2024-09-26T12.35.47.322,38.480,0.293,-0.046,0.947
1727343347342,2024-09-26T12.35.47.342,38.500,0.326,-0.080,0.975
1727343347362,2024-09-26T12.35.47.362,38.520,0.376,-0.106,0.969
1727343347382,2024-09-26T12.35.47.382,38.540,0.360,-0.118,0.954
1727343347402,2024-09-26T12.35.47.402,38.560,0.276,-0.118,0.965
1727343347422,2024-09-26T12.35.47.422,38.580,0.309,-0.128,0.992
1727343347442,2024-09-26T12.35.47.442,38.600,0.325,-0.107,0.989
1727343347462,2024-09-26T12.35.47.462,38.620,0.310,-0.092,0.965
1727343347482,2024-09-26T12.35.47.482,38.640,0.322,-0.117,0.973
1727343347502,2024-09-26T12.35.47.502,38.660,0.439,-0.144,0.983
1727343347522,2024-09-26T12.35.47.522,38.680,0.436,-0.147,0.923
1727343347542,2024-09-26T12.35.47.542,38.700,0.417,-0.149,0.878
1727343347562,2024-09-26T12.35.47.562,38.720,0.449,-0.182,0.892
1727343347582,2024-09-26T12.35.47.582,38.740,0.370,-0.181,0.949
1727343347602,2024-09-26T12.35.47.602,38.760,0.270,-0.166,0.933
1727343347622,2024-09-26T12.35.47.622,38.780,0.227,-0.163,0.861
1727343347642,2024-09-26T12.35.47.642,38.800,0.208,-0.185,0.877
1727343347662,2024-09-26T12.35.47.662,38.820,0.211,-0.191,0.938
1727343347682,2024-09-26T12.35.47.682,38.840,0.144,-0.181,0.941
1727343347702,2024-09-26T12.35.47.702,38.860,0.046,-0.154,0.921
1727343347722,2024-09-26T12.35.47.722,38.880,0.026,-0.144,0.914
1727343347742,2024-09-26T12.35.47.742,38.900,0.055,-0.154,0.924
1727343347762,2024-09-26T12.35.47.762,38.920,-0.044,-0.156,0.995
1727343347782,2024-09-26T12.35.47.782,38.940,-0.094,-0.145,1.007
1727343347802,2024-09-26T12.35.47.802,38.960,-0.093,-0.131,0.982
1727343347822,2024-09-26T12.35.47.822,38.980,-0.047,-0.116,0.985
1727343347842,2024-09-26T12.35.47.842,39.000,-0.032,-0.134,1.004
1727343347862,2024-09-26T12.35.47.862,39.020,-0.032,-0.135,0.977
1727343347882,2024-09-26T12.35.47.882,39.040,0.071,-0.133,0.960
1727343347902,2024-09-26T12.35.47.902,39.060,0.075,-0.143,0.949
1727343347922,2024-09-26T12.35.47.922,39.080,-0.008,-0.137,0.957
1727343347942,2024-09-26T12.35.47.942,39.100,-0.035,-0.135,0.975
1727343347962,2024-09-26T12.35.47.962,39.120,-0.018,-0.132,0.959
1727343347982,2024-09-26T12.35.47.982,39.140,0.014,-0.160,0.963
1727343348002,2024-09-26T12.35.48.002,39.160,0.076,-0.180,1.002
1727343348022,2024-09-26T12.35.48.022,39.180,-0.010,-0.157,0.995
1727343348042,2024-09-26T12.35.48.042,39.200,-0.042,-0.135,0.965
1727343348062,2024-09-26T12.35.48.062,39.220,-0.043,-0.124,0.925
1727343348082,2024-09-26T12.35.48.082,39.240,0.032,-0.124,0.960
1727343348102,2024-09-26T12.35.48.102,39.260,0.089,-0.102,0.953
1727343348122,2024-09-26T12.35.48.122,39.280,-0.015,-0.081,0.927
1727343348142,2024-09-26T12.35.48.142,39.300,0.013,-0.069,0.931
1727343348162,2024-09-26T12.35.48.162,39.320,0.082,-0.093,0.949
1727343348182,2024-09-26T12.35.48.182,39.340,0.090,-0.096,0.921
1727343348202,2024-09-26T12.35.48.202,39.360,0.076,-0.092,0.950
1727343348222,2024-09-26T12.35.48.222,39.380,0.092,-0.107,1.038
1727343348242,2024-09-26T12.35.48.242,39.400,0.033,-0.117,1.055
1727343348262,2024-09-26T12.35.48.262,39.420,-0.081,-0.115,1.022
1727343348282,2024-09-26T12.35.48.282,39.440,-0.150,-0.121,1.019
1727343348302,2024-09-26T12.35.48.302,39.460,-0.116,-0.138,1.058
1727343348322,2024-09-26T12.35.48.322,39.480,-0.099,-0.139,1.079
1727343348342,2024-09-26T12.35.48.342,39.500,-0.135,-0.108,1.042
1727343348362,2024-09-26T12.35.48.362,39.520,-0.095,-0.108,0.993
1727343348382,2024-09-26T12.35.48.382,39.540,-0.088,-0.144,0.990
1727343348402,2024-09-26T12.35.48.402,39.560,-0.103,-0.138,0.988
1727343348422,2024-09-26T12.35.48.422,39.580,-0.154,-0.129,0.998
1727343348442,2024-09-26T12.35.48.442,39.600,-0.113,-0.112,0.976
1727343348462,2024-09-26T12.35.48.462,39.620,-0.094,-0.107,0.932
1727343348482,2024-09-26T12.35.48.482,39.640,-0.028,-0.120,0.923
1727343348502,2024-09-26T12.35.48.502,39.660,-0.070,-0.123,0.954
1727343348522,2024-09-26T12.35.48.522,39.680,-0.034,-0.122,0.986
1727343348542,2024-09-26T12.35.48.542,39.700,0.007,-0.099,0.949
1727343348562,2024-09-26T12.35.48.562,39.720,-0.046,-0.133,0.975
1727343348582,2024-09-26T12.35.48.582,39.740,0.049,-0.206,0.980
1727343348602,2024-09-26T12.35.48.602,39.760,0.066,-0.184,0.957
1727343348622,2024-09-26T12.35.48.622,39.780,0.109,-0.153,1.018
1727343348642,2024-09-26T12.35.48.642,39.800,0.160,-0.115,1.075
1727343348662,2024-09-26T12.35.48.662,39.820,0.164,-0.143,1.008
1727343348682,2024-09-26T12.35.48.682,39.840,-0.035,-0.170,0.919
1727343348702,2024-09-26T12.35.48.702,39.860,0.022,-0.187,0.960
1727343348722,2024-09-26T12.35.48.722,39.880,0.074,-0.136,1.027
1727343348742,2024-09-26T12.35.48.742,39.900,0.024,-0.105,1.016
1727343348762,2024-09-26T12.35.48.762,39.920,0.031,-0.124,0.936
1727343348782,2024-09-26T12.35.48.782,39.940,-0.010,-0.136,0.922
1727343348802,2024-09-26T12.35.48.802,39.960,0.118,-0.194,0.970
1727343348822,2024-09-26T12.35.48.822,39.980,0.116,-0.173,1.007
1727343348842,2024-09-26T12.35.48.842,40.000,0.107,-0.152,0.958
1727343348862,2024-09-26T12.35.48.862,40.020,0.048,-0.134,0.873
1727343348882,2024-09-26T12.35.48.882,40.040,0.039,-0.141,0.845
1727343348902,2024-09-26T12.35.48.902,40.060,0.158,-0.177,0.884
1727343348922,2024-09-26T12.35.48.922,40.080,0.227,-0.205,0.962
1727343348942,2024-09-26T12.35.48.942,40.100,0.204,-0.210,0.938
1727343348962,2024-09-26T12.35.48.962,40.120,0.161,-0.175,0.856
1727343348982,2024-09-26T12.35.48.982,40.140,0.265,-0.182,0.837
1727343349002,2024-09-26T12.35.49.002,40.160,0.399,-0.145,0.898
1727343349022,2024-09-26T12.35.49.022,40.180,0.316,-0.091,0.934
1727343349042,2024-09-26T12.35.49.042,40.200,0.121,-0.055,0.920
1727343349062,2024-09-26T12.35.49.062,40.220,0.080,-0.025,0.886
1727343349082,2024-09-26T12.35.49.082,40.240,0.207,-0.048,0.912
1727343349102,2024-09-26T12.35.49.102,40.260,0.310,-0.063,0.980
1727343349122,2024-09-26T12.35.49.122,40.280,0.244,-0.023,1.010
1727343349142,2024-09-26T12.35.49.142,40.300,0.147,-0.011,0.982
1727343349162,2024-09-26T12.35.49.162,40.320,0.220,-0.052,0.987
1727343349182,2024-09-26T12.35.49.182,40.340,0.292,-0.052,0.986
1727343349202,2024-09-26T12.35.49.202,40.360,0.342,-0.035,1.017
1727343349222,2024-09-26T12.35.49.222,40.380,0.339,-0.043,1.029
1727343349242,2024-09-26T12.35.49.242,40.400,0.319,-0.051,0.997
1727343349262,2024-09-26T12.35.49.262,40.420,0.292,-0.047,0.954
1727343349282,2024-09-26T12.35.49.282,40.440,0.266,-0.021,0.932
1727343349302,2024-09-26T12.35.49.302,40.460,0.297,-0.035,0.966
1727343349322,2024-09-26T12.35.49.322,40.480,0.271,-0.038,0.971
1727343349342,2024-09-26T12.35.49.342,40.500,0.277,-0.042,0.947
1727343349362,2024-09-26T12.35.49.362,40.520,0.306,-0.059,0.919
1727343349382,2024-09-26T12.35.49.382,40.540,0.339,-0.066,0.928
1727343349402,2024-09-26T12.35.49.402,40.560,0.390,-0.092,0.959
1727343349422,2024-09-26T12.35.49.422,40.580,0.330,-0.079,0.979
1727343349442,2024-09-26T12.35.49.442,40.600,0.293,-0.068,0.950
1727343349462,2024-09-26T12.35.49.462,40.620,0.291,-0.080,0.928
1727343349482,2024-09-26T12.35.49.482,40.640,0.285,-0.088,0.961
1727343349502,2024-09-26T12.35.49.502,40.660,0.342,-0.112,0.990
1727343349522,2024-09-26T12.35.49.522,40.680,0.315,-0.109,0.968
1727343349542,2024-09-26T12.35.49.542,40.700,0.225,-0.084,0.933
1727343349562,2024-09-26T12.35.49.562,40.720,0.174,-0.103,0.920
1727343349582,2024-09-26T12.35.49.582,40.740,0.287,-0.120,0.954
1727343349602,2024-09-26T12.35.49.602,40.760,0.364,-0.142,0.963
1727343349622,2024-09-26T12.35.49.622,40.780,0.286,-0.171,0.967
1727343349642,2024-09-26T12.35.49.642,40.800,0.208,-0.154,0.964
1727343349662,2024-09-26T12.35.49.662,40.820,0.163,-0.133,0.968
1727343349682,2024-09-26T12.35.49.682,40.840,0.123,-0.157,0.948
1727343349702,2024-09-26T12.35.49.702,40.860,0.120,-0.144,0.959
1727343349722,2024-09-26T12.35.49.722,40.880,0.104,-0.154,0.993
1727343349742,2024-09-26T12.35.49.742,40.900,0.051,-0.163,0.954
1727343349762,2024-09-26T12.35.49.762,40.920,0.049,-0.164,0.928
1727343349782,2024-09-26T12.35.49.782,40.940,0.057,-0.174,0.948
1727343349802,2024-09-26T12.35.49.802,40.960,-0.062,-0.174,0.946
1727343349822,2024-09-26T12.35.49.822,40.980,-0.089,-0.161,0.933
1727343349842,2024-09-26T12.35.49.842,41.000,0.013,-0.184,0.917
1727343349862,2024-09-26T12.35.49.862,41.020,0.032,-0.196,0.895
1727343349882,2024-09-26T12.35.49.882,41.040,-0.077,-0.197,0.926
1727343349902,2024-09-26T12.35.49.902,41.060,-0.124,-0.187,0.954
1727343349922,2024-09-26T12.35.49.922,41.080,-0.111,-0.189,0.921
1727343349942,2024-09-26T12.35.49.942,41.100,0.028,-0.177,0.934
1727343349962,2024-09-26T12.35.49.962,41.120,0.032,-0.169,0.986
1727343349982,2024-09-26T12.35.49.982,41.140,-0.109,-0.153,0.983
